Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Traffic Situation
11:30:00 AM,31,Tuesday,51,10,14,24,normal
11:45:00 AM,31,Tuesday,34,8,14,21,normal
12:00:00 PM,31,Tuesday,25,7,5,20,normal
12:15:00 PM,31,Tuesday,59,7,9,21,normal
12:30:00 PM,31,Tuesday,38,10,9,24,normal
12:45:00 PM,31,Tuesday,70,10,9,23,high
1:00:00 PM,31,Tuesday,63,8,13,22,normal
1:15:00 PM,31,Tuesday,6,24,12,13,normal
1:30:00 PM,31,Tuesday,108,17,16,16,normal
1:45:00 PM,31,Tuesday,41,20,32,12,normal
2:00:00 PM,31,Tuesday,54,10,20,9,normal
2:15:00 PM,31,Tuesday,60,19,14,7,low
2:30:00 PM,31,Tuesday,102,11,9,11,normal
2:45:00 PM,31,Tuesday,50,24,30,5,normal
3:00:00 PM,31,Tuesday,25,24,19,10,normal
3:15:00 PM,31,Tuesday,90,25,18,20,normal
3:30:00 PM,31,Tuesday,86,13,27,11,high
3:45:00 PM,31,Tuesday,44,19,17,9,normal
4:00:00 PM,31,Tuesday,126,24,35,8,heavy
4:15:00 PM,31,Tuesday,146,26,42,9,normal
4:30:00 PM,31,Tuesday,117,28,33,10,heavy
4:45:00 PM,31,Tuesday,144,36,49,10,heavy
5:00:00 PM,31,Tuesday,137,19,23,9,heavy
5:15:00 PM,31,Tuesday,118,19,48,5,heavy
5:30:00 PM,31,Tuesday,119,27,28,8,heavy
5:45:00 PM,31,Tuesday,149,26,43,5,normal
6:00:00 PM,31,Tuesday,117,34,36,10,heavy
6:15:00 PM,31,Tuesday,124,30,44,10,heavy
6:30:00 PM,31,Tuesday,141,36,48,5,heavy
6:45:00 PM,31,Tuesday,78,6,11,28,high
7:00:00 PM,31,Tuesday,102,23,16,24,high
7:15:00 PM,31,Tuesday,104,18,18,23,high
7:30:00 PM,31,Tuesday,95,9,19,7,normal
7:45:00 PM,31,Tuesday,105,13,12,20,normal
8:00:00 PM,31,Tuesday,100,18,16,34,heavy
8:15:00 PM,31,Tuesday,80,14,20,15,normal
8:30:00 PM,31,Tuesday,86,8,19,7,normal
8:45:00 PM,31,Tuesday,108,20,14,15,normal
9:00:00 PM,31,Tuesday,69,13,13,8,low
9:15:00 PM,31,Tuesday,64,14,10,6,low
9:30:00 PM,31,Tuesday,71,14,17,10,normal
9:45:00 PM,31,Tuesday,61,9,18,24,high
10:00:00 PM,31,Tuesday,11,4,0,31,normal
10:15:00 PM,31,Tuesday,17,5,0,14,normal
10:30:00 PM,31,Tuesday,15,5,0,18,normal
10:45:00 PM,31,Tuesday,14,2,0,40,normal
11:00:00 PM,31,Tuesday,12,2,1,28,normal
11:15:00 PM,31,Tuesday,18,0,1,40,normal
11:30:00 PM,31,Tuesday,14,5,0,13,normal
11:45:00 PM,31,Tuesday,18,1,0,26,normal
12:00:00 AM,1,Wednesday,14,0,0,34,normal
12:15:00 AM,1,Wednesday,17,5,0,23,normal
12:30:00 AM,1,Wednesday,19,1,1,18,normal
12:45:00 AM,1,Wednesday,15,5,1,12,low
1:00:00 AM,1,Wednesday,13,2,1,26,normal
1:15:00 AM,1,Wednesday,15,3,0,32,normal
1:30:00 AM,1,Wednesday,15,0,1,13,normal
1:45:00 AM,1,Wednesday,18,5,1,12,low
2:00:00 AM,1,Wednesday,17,1,0,29,normal
2:15:00 AM,1,Wednesday,10,4,0,19,normal
2:30:00 AM,1,Wednesday,15,0,0,18,normal
2:45:00 AM,1,Wednesday,11,0,0,35,normal
3:00:00 AM,1,Wednesday,20,5,1,34,normal
3:15:00 AM,1,Wednesday,15,5,1,32,normal
3:30:00 AM,1,Wednesday,16,4,1,37,normal
3:45:00 AM,1,Wednesday,14,1,0,12,low
4:00:00 AM,1,Wednesday,16,4,0,18,normal
4:15:00 AM,1,Wednesday,56,21,3,0,low
4:30:00 AM,1,Wednesday,78,11,10,18,normal
4:45:00 AM,1,Wednesday,82,29,0,20,normal
5:00:00 AM,1,Wednesday,102,15,2,7,normal
5:15:00 AM,1,Wednesday,69,14,6,18,normal
5:30:00 AM,1,Wednesday,87,24,6,19,normal
5:45:00 AM,1,Wednesday,84,16,10,5,normal
6:00:00 AM,1,Wednesday,109,38,34,5,heavy
6:15:00 AM,1,Wednesday,147,38,23,3,heavy
6:30:00 AM,1,Wednesday,135,19,48,5,heavy
6:45:00 AM,1,Wednesday,101,23,41,5,heavy
7:00:00 AM,1,Wednesday,138,21,28,1,heavy
7:15:00 AM,1,Wednesday,136,20,32,1,heavy
7:30:00 AM,1,Wednesday,123,19,25,5,heavy
7:45:00 AM,1,Wednesday,108,30,46,5,heavy
8:00:00 AM,1,Wednesday,128,15,43,5,heavy
8:15:00 AM,1,Wednesday,129,37,41,1,heavy
8:30:00 AM,1,Wednesday,127,18,28,3,heavy
8:45:00 AM,1,Wednesday,142,37,46,3,heavy
9:00:00 AM,1,Wednesday,149,26,46,1,heavy
9:15:00 AM,1,Wednesday,77,13,7,23,high
9:30:00 AM,1,Wednesday,37,16,13,29,normal
9:45:00 AM,1,Wednesday,79,8,16,12,normal
10:00:00 AM,1,Wednesday,97,2,16,7,normal
10:15:00 AM,1,Wednesday,22,8,31,8,normal
10:30:00 AM,1,Wednesday,31,23,19,12,normal
10:45:00 AM,1,Wednesday,49,22,16,5,normal
11:00:00 AM,1,Wednesday,32,5,3,21,normal
11:15:00 AM,1,Wednesday,40,6,11,28,normal
11:30:00 AM,1,Wednesday,42,6,10,21,normal
11:45:00 AM,1,Wednesday,37,9,7,25,normal
12:00:00 PM,1,Wednesday,45,5,5,24,normal
12:15:00 PM,1,Wednesday,64,10,4,28,normal
12:30:00 PM,1,Wednesday,33,8,6,23,normal
12:45:00 PM,1,Wednesday,34,6,12,27,normal
1:00:00 PM,1,Wednesday,40,9,5,20,normal
1:15:00 PM,1,Wednesday,64,19,22,12,normal
1:30:00 PM,1,Wednesday,108,24,34,7,heavy
1:45:00 PM,1,Wednesday,108,17,33,7,high
2:00:00 PM,1,Wednesday,50,23,21,11,normal
2:15:00 PM,1,Wednesday,16,21,10,16,normal
2:30:00 PM,1,Wednesday,91,22,34,8,high
2:45:00 PM,1,Wednesday,89,19,37,18,high
3:00:00 PM,1,Wednesday,108,12,23,8,normal
3:15:00 PM,1,Wednesday,73,29,23,7,normal
3:30:00 PM,1,Wednesday,76,28,39,14,high
3:45:00 PM,1,Wednesday,19,15,20,17,normal
4:00:00 PM,1,Wednesday,102,37,48,9,heavy
4:15:00 PM,1,Wednesday,115,36,41,8,heavy
4:30:00 PM,1,Wednesday,142,23,23,6,heavy
4:45:00 PM,1,Wednesday,134,15,29,8,heavy
5:00:00 PM,1,Wednesday,146,18,49,9,heavy
5:15:00 PM,1,Wednesday,126,24,48,9,heavy
5:30:00 PM,1,Wednesday,138,18,27,6,heavy
5:45:00 PM,1,Wednesday,129,13,43,6,heavy
6:00:00 PM,1,Wednesday,127,35,23,10,heavy
6:15:00 PM,1,Wednesday,144,20,22,7,heavy
6:30:00 PM,1,Wednesday,117,19,31,7,heavy
6:45:00 PM,1,Wednesday,87,10,13,16,normal
7:00:00 PM,1,Wednesday,87,6,18,30,high
7:15:00 PM,1,Wednesday,97,18,10,24,high
7:30:00 PM,1,Wednesday,71,21,14,12,normal
7:45:00 PM,1,Wednesday,96,24,18,10,normal
8:00:00 PM,1,Wednesday,90,7,17,31,high
8:15:00 PM,1,Wednesday,74,6,12,34,high
8:30:00 PM,1,Wednesday,59,7,15,20,normal
8:45:00 PM,1,Wednesday,87,11,16,28,high
9:00:00 PM,1,Wednesday,62,22,20,20,normal
9:15:00 PM,1,Wednesday,71,16,14,9,low
9:30:00 PM,1,Wednesday,98,9,15,18,normal
9:45:00 PM,1,Wednesday,93,8,10,16,normal
10:00:00 PM,1,Wednesday,17,4,0,36,normal
10:15:00 PM,1,Wednesday,16,1,1,29,normal
10:30:00 PM,1,Wednesday,15,2,0,10,low
10:45:00 PM,1,Wednesday,10,3,1,23,normal
11:00:00 PM,1,Wednesday,12,4,0,31,normal
11:15:00 PM,1,Wednesday,20,1,1,24,normal
11:30:00 PM,1,Wednesday,11,0,1,23,normal
11:45:00 PM,1,Wednesday,14,1,1,17,normal
12:00:00 AM,2,Thursday,12,5,1,38,normal
12:15:00 AM,2,Thursday,15,4,1,29,normal
12:30:00 AM,2,Thursday,12,4,0,40,normal
12:45:00 AM,2,Thursday,11,5,0,22,normal
1:00:00 AM,2,Thursday,14,5,1,21,normal
1:15:00 AM,2,Thursday,14,3,0,39,normal
1:30:00 AM,2,Thursday,10,4,1,11,low
1:45:00 AM,2,Thursday,11,0,0,16,normal
2:00:00 AM,2,Thursday,12,3,0,39,normal
2:15:00 AM,2,Thursday,11,0,1,36,normal
2:30:00 AM,2,Thursday,16,2,0,35,normal
2:45:00 AM,2,Thursday,17,3,1,36,normal
3:00:00 AM,2,Thursday,13,1,1,13,normal
3:15:00 AM,2,Thursday,14,5,0,19,normal
3:30:00 AM,2,Thursday,17,5,1,15,normal
3:45:00 AM,2,Thursday,19,3,0,13,normal
4:00:00 AM,2,Thursday,19,3,1,12,low
4:15:00 AM,2,Thursday,54,15,10,8,low
4:30:00 AM,2,Thursday,107,0,1,2,low
4:45:00 AM,2,Thursday,116,20,5,14,normal
5:00:00 AM,2,Thursday,78,2,4,9,low
5:15:00 AM,2,Thursday,111,22,0,12,normal
5:30:00 AM,2,Thursday,85,27,7,17,normal
5:45:00 AM,2,Thursday,95,5,9,20,normal
6:00:00 AM,2,Thursday,143,33,27,1,heavy
6:15:00 AM,2,Thursday,133,40,37,0,heavy
6:30:00 AM,2,Thursday,123,37,34,4,heavy
6:45:00 AM,2,Thursday,133,34,36,1,heavy
7:00:00 AM,2,Thursday,101,20,42,4,normal
7:15:00 AM,2,Thursday,145,10,37,0,heavy
7:30:00 AM,2,Thursday,141,39,40,5,heavy
7:45:00 AM,2,Thursday,134,12,22,2,heavy
8:00:00 AM,2,Thursday,126,10,26,4,high
8:15:00 AM,2,Thursday,136,22,31,0,heavy
8:30:00 AM,2,Thursday,128,26,42,4,heavy
8:45:00 AM,2,Thursday,106,12,28,4,high
9:00:00 AM,2,Thursday,140,27,36,2,heavy
9:15:00 AM,2,Thursday,40,20,37,28,high
9:30:00 AM,2,Thursday,13,25,33,12,normal
9:45:00 AM,2,Thursday,18,22,26,10,normal
10:00:00 AM,2,Thursday,59,5,36,12,high
10:15:00 AM,2,Thursday,48,9,30,14,normal
10:30:00 AM,2,Thursday,77,23,14,20,normal
10:45:00 AM,2,Thursday,17,13,13,27,normal
11:00:00 AM,2,Thursday,36,5,14,25,normal
11:15:00 AM,2,Thursday,60,10,3,28,normal
11:30:00 AM,2,Thursday,34,5,4,29,normal
11:45:00 AM,2,Thursday,63,5,6,20,normal
12:00:00 PM,2,Thursday,48,10,13,23,normal
12:15:00 PM,2,Thursday,44,5,5,21,normal
12:30:00 PM,2,Thursday,62,5,14,23,normal
12:45:00 PM,2,Thursday,38,8,15,27,normal
1:00:00 PM,2,Thursday,26,6,9,29,normal
1:15:00 PM,2,Thursday,78,23,16,13,normal
1:30:00 PM,2,Thursday,116,21,22,17,heavy
1:45:00 PM,2,Thursday,94,13,11,16,normal
2:00:00 PM,2,Thursday,52,19,26,10,normal
2:15:00 PM,2,Thursday,70,13,12,10,low
2:30:00 PM,2,Thursday,34,17,21,14,normal
2:45:00 PM,2,Thursday,16,18,40,6,normal
3:00:00 PM,2,Thursday,24,20,15,17,normal
3:15:00 PM,2,Thursday,21,15,33,12,normal
3:30:00 PM,2,Thursday,100,10,18,7,normal
3:45:00 PM,2,Thursday,117,22,11,5,normal
4:00:00 PM,2,Thursday,145,30,40,8,normal
4:15:00 PM,2,Thursday,113,38,45,7,heavy
4:30:00 PM,2,Thursday,110,31,37,7,heavy
4:45:00 PM,2,Thursday,126,15,26,6,heavy
5:00:00 PM,2,Thursday,100,15,29,7,high
5:15:00 PM,2,Thursday,147,28,29,10,heavy
5:30:00 PM,2,Thursday,146,22,50,10,heavy
5:45:00 PM,2,Thursday,148,23,27,5,heavy
6:00:00 PM,2,Thursday,149,17,41,9,heavy
6:15:00 PM,2,Thursday,136,32,41,7,heavy
6:30:00 PM,2,Thursday,101,22,33,9,high
6:45:00 PM,2,Thursday,87,18,13,34,high
7:00:00 PM,2,Thursday,50,21,14,9,low
7:15:00 PM,2,Thursday,63,23,19,34,high
7:30:00 PM,2,Thursday,73,9,11,5,low
7:45:00 PM,2,Thursday,78,13,20,25,high
8:00:00 PM,2,Thursday,71,22,12,14,normal
8:15:00 PM,2,Thursday,80,17,11,15,normal
8:30:00 PM,2,Thursday,62,21,10,35,high
8:45:00 PM,2,Thursday,100,17,16,33,high
9:00:00 PM,2,Thursday,95,15,18,9,normal
9:15:00 PM,2,Thursday,102,14,15,34,high
9:30:00 PM,2,Thursday,68,12,15,32,high
9:45:00 PM,2,Thursday,74,5,19,5,normal
10:00:00 PM,2,Thursday,15,4,1,21,normal
10:15:00 PM,2,Thursday,16,0,1,24,normal
10:30:00 PM,2,Thursday,12,0,0,12,low
10:45:00 PM,2,Thursday,12,5,0,23,normal
11:00:00 PM,2,Thursday,15,2,1,14,normal
11:15:00 PM,2,Thursday,10,3,0,23,normal
11:30:00 PM,2,Thursday,16,2,0,35,normal
11:45:00 PM,2,Thursday,13,3,0,22,normal
12:00:00 AM,3,Friday,13,0,0,32,normal
12:15:00 AM,3,Friday,11,1,0,27,normal
12:30:00 AM,3,Friday,17,1,0,32,normal
12:45:00 AM,3,Friday,11,2,0,17,normal
1:00:00 AM,3,Friday,14,1,1,11,low
1:15:00 AM,3,Friday,17,2,0,33,normal
1:30:00 AM,3,Friday,15,2,1,38,normal
1:45:00 AM,3,Friday,13,4,1,24,normal
2:00:00 AM,3,Friday,11,5,1,11,low
2:15:00 AM,3,Friday,12,3,0,22,normal
2:30:00 AM,3,Friday,15,1,0,26,normal
2:45:00 AM,3,Friday,13,0,1,34,normal
3:00:00 AM,3,Friday,17,5,0,15,normal
3:15:00 AM,3,Friday,20,3,1,26,normal
3:30:00 AM,3,Friday,18,4,0,30,normal
3:45:00 AM,3,Friday,12,1,1,19,normal
4:00:00 AM,3,Friday,20,0,0,12,low
4:15:00 AM,3,Friday,29,10,0,12,low
4:30:00 AM,3,Friday,39,20,1,10,low
4:45:00 AM,3,Friday,76,9,7,13,normal
5:00:00 AM,3,Friday,33,17,0,13,normal
5:15:00 AM,3,Friday,64,14,1,12,low
5:30:00 AM,3,Friday,44,7,1,11,low
5:45:00 AM,3,Friday,53,8,4,15,normal
6:00:00 AM,3,Friday,75,6,7,13,normal
6:15:00 AM,3,Friday,60,11,4,10,low
6:30:00 AM,3,Friday,35,14,2,14,normal
6:45:00 AM,3,Friday,75,20,6,15,normal
7:00:00 AM,3,Friday,27,10,2,12,low
7:15:00 AM,3,Friday,61,20,7,14,normal
7:30:00 AM,3,Friday,72,20,5,15,normal
7:45:00 AM,3,Friday,43,18,6,14,normal
8:00:00 AM,3,Friday,54,10,4,14,normal
8:15:00 AM,3,Friday,30,12,1,14,normal
8:30:00 AM,3,Friday,72,8,6,12,low
8:45:00 AM,3,Friday,55,17,7,15,normal
9:00:00 AM,3,Friday,36,20,0,13,normal
9:15:00 AM,3,Friday,168,55,10,0,heavy
9:30:00 AM,3,Friday,135,61,28,2,heavy
9:45:00 AM,3,Friday,168,68,27,2,heavy
10:00:00 AM,3,Friday,139,44,16,1,heavy
10:15:00 AM,3,Friday,156,63,12,3,heavy
10:30:00 AM,3,Friday,141,51,27,3,heavy
10:45:00 AM,3,Friday,144,44,16,3,heavy
11:00:00 AM,3,Friday,132,65,23,0,heavy
11:15:00 AM,3,Friday,180,48,17,2,heavy
11:30:00 AM,3,Friday,140,67,20,4,heavy
11:45:00 AM,3,Friday,163,62,12,0,heavy
12:00:00 PM,3,Friday,148,70,15,0,heavy
12:15:00 PM,3,Friday,134,47,22,3,heavy
12:30:00 PM,3,Friday,162,51,13,0,heavy
12:45:00 PM,3,Friday,136,49,15,1,heavy
1:00:00 PM,3,Friday,147,52,26,0,heavy
1:15:00 PM,3,Friday,174,54,25,1,heavy
1:30:00 PM,3,Friday,135,69,20,1,heavy
1:45:00 PM,3,Friday,142,55,21,1,heavy
2:00:00 PM,3,Friday,144,59,14,2,heavy
2:15:00 PM,3,Friday,180,49,17,0,heavy
2:30:00 PM,3,Friday,153,59,20,4,heavy
2:45:00 PM,3,Friday,139,43,27,3,heavy
3:00:00 PM,3,Friday,179,60,12,0,heavy
3:15:00 PM,3,Friday,76,21,6,1,low
3:30:00 PM,3,Friday,59,25,19,1,normal
3:45:00 PM,3,Friday,51,20,12,1,low
4:00:00 PM,3,Friday,78,24,19,2,normal
4:15:00 PM,3,Friday,50,24,11,0,low
4:30:00 PM,3,Friday,59,25,8,0,low
4:45:00 PM,3,Friday,90,21,0,0,low
5:00:00 PM,3,Friday,79,26,21,2,normal
5:15:00 PM,3,Friday,56,21,4,1,low
5:30:00 PM,3,Friday,70,25,11,2,low
5:45:00 PM,3,Friday,54,27,21,2,normal
6:00:00 PM,3,Friday,53,22,13,2,low
6:15:00 PM,3,Friday,59,27,5,2,low
6:30:00 PM,3,Friday,63,30,21,0,normal
6:45:00 PM,3,Friday,87,21,16,0,normal
7:00:00 PM,3,Friday,71,26,19,1,normal
7:15:00 PM,3,Friday,32,5,5,13,normal
7:30:00 PM,3,Friday,36,6,7,2,low
7:45:00 PM,3,Friday,35,10,0,2,low
8:00:00 PM,3,Friday,40,10,5,10,low
8:15:00 PM,3,Friday,44,6,1,3,low
8:30:00 PM,3,Friday,40,6,1,3,low
8:45:00 PM,3,Friday,45,2,7,7,low
9:00:00 PM,3,Friday,44,2,6,5,low
9:15:00 PM,3,Friday,33,4,4,5,low
9:30:00 PM,3,Friday,22,5,3,13,normal
9:45:00 PM,3,Friday,33,5,5,1,low
10:00:00 PM,3,Friday,10,0,0,29,normal
10:15:00 PM,3,Friday,19,3,1,35,normal
10:30:00 PM,3,Friday,10,4,0,30,normal
10:45:00 PM,3,Friday,12,3,1,25,normal
11:00:00 PM,3,Friday,12,1,0,40,normal
11:15:00 PM,3,Friday,20,2,0,19,normal
11:30:00 PM,3,Friday,18,4,1,11,low
11:45:00 PM,3,Friday,19,1,1,37,normal
12:00:00 AM,4,Saturday,13,2,0,25,normal
12:15:00 AM,4,Saturday,16,4,1,15,normal
12:30:00 AM,4,Saturday,10,4,1,16,normal
12:45:00 AM,4,Saturday,18,3,0,19,normal
1:00:00 AM,4,Saturday,15,5,0,10,low
1:15:00 AM,4,Saturday,14,2,1,22,normal
1:30:00 AM,4,Saturday,15,0,0,15,normal
1:45:00 AM,4,Saturday,17,5,0,21,normal
2:00:00 AM,4,Saturday,14,0,1,12,low
2:15:00 AM,4,Saturday,10,1,0,11,low
2:30:00 AM,4,Saturday,18,5,0,18,normal
2:45:00 AM,4,Saturday,12,4,0,11,low
3:00:00 AM,4,Saturday,17,0,1,30,normal
3:15:00 AM,4,Saturday,20,1,0,28,normal
3:30:00 AM,4,Saturday,19,5,1,38,normal
3:45:00 AM,4,Saturday,15,0,0,36,normal
4:00:00 AM,4,Saturday,10,2,0,30,normal
4:15:00 AM,4,Saturday,74,4,4,13,normal
4:30:00 AM,4,Saturday,96,29,6,17,normal
4:45:00 AM,4,Saturday,109,16,6,12,normal
5:00:00 AM,4,Saturday,113,6,9,10,normal
5:15:00 AM,4,Saturday,90,24,8,20,normal
5:30:00 AM,4,Saturday,106,19,10,17,normal
5:45:00 AM,4,Saturday,96,7,6,4,normal
6:00:00 AM,4,Saturday,102,21,42,3,heavy
6:15:00 AM,4,Saturday,140,35,50,0,heavy
6:30:00 AM,4,Saturday,105,33,29,4,heavy
6:45:00 AM,4,Saturday,134,26,27,1,heavy
7:00:00 AM,4,Saturday,123,35,45,1,heavy
7:15:00 AM,4,Saturday,128,31,26,0,heavy
7:30:00 AM,4,Saturday,105,32,43,0,heavy
7:45:00 AM,4,Saturday,137,13,31,5,heavy
8:00:00 AM,4,Saturday,148,37,46,2,heavy
8:15:00 AM,4,Saturday,105,14,35,2,high
8:30:00 AM,4,Saturday,148,17,42,5,heavy
8:45:00 AM,4,Saturday,116,22,30,3,heavy
9:00:00 AM,4,Saturday,143,28,46,1,heavy
9:15:00 AM,4,Saturday,30,24,13,13,normal
9:30:00 AM,4,Saturday,74,23,35,10,high
9:45:00 AM,4,Saturday,67,5,36,17,high
10:00:00 AM,4,Saturday,59,11,33,25,high
10:15:00 AM,4,Saturday,34,21,39,16,normal
10:30:00 AM,4,Saturday,72,24,10,9,normal
10:45:00 AM,4,Saturday,73,12,32,5,high
11:00:00 AM,4,Saturday,26,8,8,24,normal
11:15:00 AM,4,Saturday,47,5,7,28,normal
11:30:00 AM,4,Saturday,33,10,6,29,normal
11:45:00 AM,4,Saturday,39,8,13,20,normal
12:00:00 PM,4,Saturday,36,5,14,22,normal
12:15:00 PM,4,Saturday,53,9,15,25,normal
12:30:00 PM,4,Saturday,37,9,10,30,normal
12:45:00 PM,4,Saturday,54,8,4,27,normal
1:00:00 PM,4,Saturday,20,8,15,26,normal
1:15:00 PM,4,Saturday,47,29,28,9,high
1:30:00 PM,4,Saturday,51,27,10,20,normal
1:45:00 PM,4,Saturday,114,11,40,20,heavy
2:00:00 PM,4,Saturday,73,13,19,9,normal
2:15:00 PM,4,Saturday,28,19,27,5,normal
2:30:00 PM,4,Saturday,105,20,20,11,normal
2:45:00 PM,4,Saturday,68,24,15,14,normal
3:00:00 PM,4,Saturday,112,16,30,11,heavy
3:15:00 PM,4,Saturday,120,30,28,15,heavy
3:30:00 PM,4,Saturday,38,27,12,18,normal
3:45:00 PM,4,Saturday,94,17,14,15,normal
4:00:00 PM,4,Saturday,107,28,45,8,heavy
4:15:00 PM,4,Saturday,100,16,49,7,heavy
4:30:00 PM,4,Saturday,145,15,20,9,heavy
4:45:00 PM,4,Saturday,133,17,22,8,heavy
5:00:00 PM,4,Saturday,117,36,41,10,heavy
5:15:00 PM,4,Saturday,113,26,26,8,heavy
5:30:00 PM,4,Saturday,101,20,21,9,normal
5:45:00 PM,4,Saturday,149,33,45,10,heavy
6:00:00 PM,4,Saturday,134,35,26,7,heavy
6:15:00 PM,4,Saturday,106,11,45,9,heavy
6:30:00 PM,4,Saturday,121,37,34,6,heavy
6:45:00 PM,4,Saturday,97,13,11,15,normal
7:00:00 PM,4,Saturday,91,17,18,29,high
7:15:00 PM,4,Saturday,57,16,13,19,normal
7:30:00 PM,4,Saturday,110,10,10,20,normal
7:45:00 PM,4,Saturday,71,14,17,30,high
8:00:00 PM,4,Saturday,89,25,20,24,high
8:15:00 PM,4,Saturday,87,16,15,14,normal
8:30:00 PM,4,Saturday,106,12,16,9,normal
8:45:00 PM,4,Saturday,78,10,19,20,normal
9:00:00 PM,4,Saturday,61,10,16,27,high
9:15:00 PM,4,Saturday,74,19,15,24,high
9:30:00 PM,4,Saturday,56,20,11,25,high
9:45:00 PM,4,Saturday,106,22,16,18,normal
10:00:00 PM,4,Saturday,10,1,1,12,low
10:15:00 PM,4,Saturday,12,4,1,33,normal
10:30:00 PM,4,Saturday,16,4,0,16,normal
10:45:00 PM,4,Saturday,18,1,0,18,normal
11:00:00 PM,4,Saturday,19,2,0,36,normal
11:15:00 PM,4,Saturday,18,4,1,35,normal
11:30:00 PM,4,Saturday,17,0,0,31,normal
11:45:00 PM,4,Saturday,18,1,0,16,normal
12:00:00 AM,5,Sunday,15,4,0,37,normal
12:15:00 AM,5,Sunday,11,5,0,14,normal
12:30:00 AM,5,Sunday,11,5,0,22,normal
12:45:00 AM,5,Sunday,12,2,1,37,normal
1:00:00 AM,5,Sunday,18,1,1,34,normal
1:15:00 AM,5,Sunday,19,1,0,11,low
1:30:00 AM,5,Sunday,11,4,1,26,normal
1:45:00 AM,5,Sunday,18,3,0,28,normal
2:00:00 AM,5,Sunday,12,4,1,37,normal
2:15:00 AM,5,Sunday,11,1,1,29,normal
2:30:00 AM,5,Sunday,19,5,1,29,normal
2:45:00 AM,5,Sunday,18,4,0,11,low
3:00:00 AM,5,Sunday,16,4,0,29,normal
3:15:00 AM,5,Sunday,19,4,1,33,normal
3:30:00 AM,5,Sunday,15,3,1,12,low
3:45:00 AM,5,Sunday,16,4,1,28,normal
4:00:00 AM,5,Sunday,11,4,0,20,normal
4:15:00 AM,5,Sunday,93,4,1,16,normal
4:30:00 AM,5,Sunday,114,12,7,18,normal
4:45:00 AM,5,Sunday,56,7,5,20,normal
5:00:00 AM,5,Sunday,92,23,3,19,normal
5:15:00 AM,5,Sunday,99,6,6,7,normal
5:30:00 AM,5,Sunday,108,14,6,9,normal
5:45:00 AM,5,Sunday,66,20,2,16,normal
6:00:00 AM,5,Sunday,147,26,44,5,heavy
6:15:00 AM,5,Sunday,139,27,29,1,heavy
6:30:00 AM,5,Sunday,119,31,36,5,heavy
6:45:00 AM,5,Sunday,114,30,21,2,normal
7:00:00 AM,5,Sunday,103,27,21,4,normal
7:15:00 AM,5,Sunday,105,17,29,4,high
7:30:00 AM,5,Sunday,124,29,41,1,heavy
7:45:00 AM,5,Sunday,118,19,34,1,heavy
8:00:00 AM,5,Sunday,101,37,32,0,heavy
8:15:00 AM,5,Sunday,109,11,48,1,heavy
8:30:00 AM,5,Sunday,143,12,23,3,heavy
8:45:00 AM,5,Sunday,143,40,30,0,heavy
9:00:00 AM,5,Sunday,128,16,34,0,heavy
9:15:00 AM,5,Sunday,14,25,14,16,normal
9:30:00 AM,5,Sunday,99,10,11,15,normal
9:45:00 AM,5,Sunday,67,1,22,14,normal
10:00:00 AM,5,Sunday,42,2,29,9,normal
10:15:00 AM,5,Sunday,92,3,33,21,high
10:30:00 AM,5,Sunday,91,16,28,9,high
10:45:00 AM,5,Sunday,25,9,10,28,normal
11:00:00 AM,5,Sunday,37,5,12,29,normal
11:15:00 AM,5,Sunday,55,6,12,29,normal
11:30:00 AM,5,Sunday,49,8,8,26,normal
11:45:00 AM,5,Sunday,69,9,3,20,normal
12:00:00 PM,5,Sunday,38,6,6,24,normal
12:15:00 PM,5,Sunday,40,8,12,21,normal
12:30:00 PM,5,Sunday,53,5,3,20,normal
12:45:00 PM,5,Sunday,21,8,4,28,normal
1:00:00 PM,5,Sunday,24,7,4,20,normal
1:15:00 PM,5,Sunday,47,24,24,9,normal
1:30:00 PM,5,Sunday,90,30,32,8,high
1:45:00 PM,5,Sunday,120,21,22,14,heavy
2:00:00 PM,5,Sunday,120,12,40,13,heavy
2:15:00 PM,5,Sunday,66,14,21,7,normal
2:30:00 PM,5,Sunday,89,24,12,6,normal
2:45:00 PM,5,Sunday,80,17,16,5,normal
3:00:00 PM,5,Sunday,114,21,10,9,normal
3:15:00 PM,5,Sunday,94,20,7,10,normal
3:30:00 PM,5,Sunday,70,18,28,5,high
3:45:00 PM,5,Sunday,56,17,15,8,low
4:00:00 PM,5,Sunday,141,15,20,6,heavy
4:15:00 PM,5,Sunday,150,19,46,7,heavy
4:30:00 PM,5,Sunday,119,37,22,8,heavy
4:45:00 PM,5,Sunday,144,14,44,5,heavy
5:00:00 PM,5,Sunday,110,25,46,6,heavy
5:15:00 PM,5,Sunday,138,15,31,10,heavy
5:30:00 PM,5,Sunday,140,35,41,5,heavy
5:45:00 PM,5,Sunday,103,24,28,8,high
6:00:00 PM,5,Sunday,142,27,30,5,heavy
6:15:00 PM,5,Sunday,149,13,22,9,heavy
6:30:00 PM,5,Sunday,126,40,39,8,heavy
6:45:00 PM,5,Sunday,78,15,14,28,high
7:00:00 PM,5,Sunday,102,15,11,29,high
7:15:00 PM,5,Sunday,96,22,20,12,normal
7:30:00 PM,5,Sunday,110,24,15,14,normal
7:45:00 PM,5,Sunday,97,22,17,13,normal
